"No.","Time","Source","Destination","Protocol","Length","Info"
"439","13.276287","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=437675 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 444]"
"440","13.276287","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [PSH, ACK] Seq=439115 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 444]"
"441","13.276287","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=440555 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 444]"
"442","13.276287","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=441995 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 444]"
"443","13.276287","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=443435 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 444]"
"444","13.276287","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.3","1514","Application Data, Application Data"
"445","13.276287","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=446315 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 457]"
"446","13.276287","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=447755 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 457]"
"447","13.276287","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=449195 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 457]"
"448","13.276287","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=450635 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 457]"
"449","13.276287","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=452075 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 457]"
"450","13.276287","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=453515 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 457]"
"451","13.276287","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=454955 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 457]"
"452","13.276287","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=456395 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 457]"
"453","13.276287","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=457835 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 457]"
"454","13.276287","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=459275 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 457]"
"455","13.276435","2405:201:5006:95a:3ddc:1390:95b:795e","2405:200:1630:1200::312c:b3b8","TCP","74","50531  >  443 [ACK] Seq=2511 Ack=460715 Win=529408 Len=0"
"456","13.277899","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=460715 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 457]"
"457","13.277899","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.3","1514","Application Data, Application Data"
"458","13.277899","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=463595 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 468]"
"459","13.277899","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=465035 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 468]"
"460","13.277899","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [PSH, ACK] Seq=466475 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 468]"
"461","13.277899","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=467915 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 468]"
"462","13.277899","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=469355 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 468]"
"463","13.277899","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=470795 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 468]"
"464","13.277899","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=472235 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 468]"
"465","13.277899","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=473675 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 468]"
"466","13.277899","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=475115 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 468]"
"467","13.277899","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=476555 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 468]"
"468","13.277899","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.3","1514","Application Data, Application Data"
"469","13.277899","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=479435 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 481]"
"470","13.277899","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=480875 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 481]"
"471","13.277899","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=482315 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 481]"
"472","13.277899","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=483755 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 481]"
"473","13.277899","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=485195 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 481]"
"474","13.277899","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=486635 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 481]"
"475","13.277899","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=488075 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 481]"
"476","13.277899","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=489515 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 481]"
"477","13.277899","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=490955 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 481]"
"478","13.277899","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=492395 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 481]"
"479","13.277899","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [PSH, ACK] Seq=493835 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 481]"
"480","13.278069","2405:201:5006:95a:3ddc:1390:95b:795e","2405:200:1630:1200::312c:b3b8","TCP","74","50531  >  443 [ACK] Seq=2511 Ack=495275 Win=529408 Len=0"
"481","13.278430","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.3","1514","Application Data, Application Data"
"482","13.278430","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=496715 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 492]"
"483","13.278430","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=498155 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 492]"
"484","13.278430","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=499595 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 492]"
"485","13.278430","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=501035 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 492]"
"486","13.278430","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=502475 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 492]"
"487","13.278430","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=503915 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 492]"
"488","13.278430","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=505355 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 492]"
"489","13.278430","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=506795 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 492]"
"490","13.278430","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=508235 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 492]"
"491","13.278430","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=509675 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 492]"
"492","13.278430","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.3","1514","Application Data, Application Data"
"493","13.278430","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=512555 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 496]"
"494","13.278430","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=513995 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 496]"
"495","13.278430","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=515435 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 496]"
"496","13.278430","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.3","731","Application Data"
"497","13.278588","2405:201:5006:95a:3ddc:1390:95b:795e","2405:200:1630:1200::312c:b3b8","TCP","74","50531  >  443 [ACK] Seq=2511 Ack=517532 Win=529408 Len=0"
"498","13.423755","2405:201:5006:95a:3ddc:1390:95b:795e","2405:201:5006:95a::c0a8:1d01","DNS","89","Standard query 0x0327 AAAA i.scdn.co"
"499","13.424144","2405:201:5006:95a:3ddc:1390:95b:795e","2405:201:5006:95a::c0a8:1d01","DNS","89","Standard query 0x2e53 A i.scdn.co"
"500","13.424523","2405:201:5006:95a:3ddc:1390:95b:795e","2405:201:5006:95a::c0a8:1d01","DNS","89","Standard query 0x7ca8 HTTPS i.scdn.co"
"501","13.430145","2405:201:5006:95a::c0a8:1d01","2405:201:5006:95a:3ddc:1390:95b:795e","DNS","463","Standard query response 0x0327 AAAA i.scdn.co CNAME image-scdn.cdn-gslb.spotify.com CNAME common-eipb-ak.spotifycdn.com.edgesuite.net CNAME squadcdn.scdn.co.splitter-eip.akadns.net CNAME i.scdn.co-noeip.akamaized.net CNAME a1520.dscc.akamai.net AAAA 2405:200:1630:1200::312c:b3ba AAAA 2405:200:1630:1200::312c:b3b2 AAAA 2405:200:1630:1200::312c:b3b1 AAAA 2405:200:1630:1200::312c:b39a AAAA 2405:200:1630:1200::312c:b3b8"
"502","13.430145","2405:201:5006:95a::c0a8:1d01","2405:201:5006:95a:3ddc:1390:95b:795e","DNS","467","Standard query response 0x2e53 A i.scdn.co CNAME image-scdn.cdn-gslb.spotify.com CNAME common-eipb-ak.spotifycdn.com.edgesuite.net CNAME squadcdn.scdn.co.splitter-eip.akadns.net CNAME i.scdn.co-noeip.akamaized.net CNAME a1520.dscc.akamai.net A 49.44.179.146 A 49.44.179.176 A 49.44.179.192 A 49.44.179.162 A 49.44.179.184 A 49.44.179.187 A 49.44.179.203 A 49.44.179.147 A 49.44.179.202"
"503","13.436786","2405:201:5006:95a::c0a8:1d01","2405:201:5006:95a:3ddc:1390:95b:795e","DNS","375","Standard query response 0x7ca8 HTTPS i.scdn.co CNAME image-scdn.cdn-gslb.spotify.com CNAME common-eipb-ak.spotifycdn.com.edgesuite.net CNAME squadcdn.scdn.co.splitter-eip.akadns.net CNAME i.scdn.co-noeip.akamaized.net CNAME a1520.dscc.akamai.net SOA n0dscc.akamai.net"
"504","13.438085","2405:201:5006:95a:3ddc:1390:95b:795e","2600:1901:1:388::","TCP","74","50501  >  443 [FIN, ACK] Seq=2 Ack=1 Win=514 Len=0"
"505","13.438660","2405:201:5006:95a:3ddc:1390:95b:795e","2405:200:1630:1200::312c:b3ba","TCP","86","50532  >  443 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 WS=256 SACK_PERM"
"506","13.451365","2405:200:1630:1200::312c:b3ba","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","86","443  >  50532 [SYN, ACK] Seq=0 Ack=1 Win=64800 Len=0 MSS=1344 SACK_PERM WS=128"
"507","13.451440","2405:201:5006:95a:3ddc:1390:95b:795e","2405:200:1630:1200::312c:b3ba","TCP","74","50532  >  443 [ACK] Seq=1 Ack=1 Win=131584 Len=0"
"508","13.451986","2405:201:5006:95a:3ddc:1390:95b:795e","2405:200:1630:1200::312c:b3ba","TCP","1418","50532  >  443 [ACK] Seq=1 Ack=1 Win=131584 Len=1344 [TCP PDU reassembled in 509]"
"509","13.451986","2405:201:5006:95a:3ddc:1390:95b:795e","2405:200:1630:1200::312c:b3ba","TLSv1.3","736","Client Hello (SNI=i.scdn.co)"
"510","13.460803","2600:1901:1:388::","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","74","443  >  50501 [FIN, ACK] Seq=1 Ack=3 Win=1045 Len=0"
"511","13.460845","2405:201:5006:95a:3ddc:1390:95b:795e","2600:1901:1:388::","TCP","74","50501  >  443 [ACK] Seq=3 Ack=2 Win=514 Len=0"
"512","13.467833","2405:200:1630:1200::312c:b3ba","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.3","338","Server Hello, Change Cipher Spec, Application Data, Application Data"
"513","13.468218","2405:201:5006:95a:3ddc:1390:95b:795e","2405:200:1630:1200::312c:b3ba","TLSv1.3","154","Change Cipher Spec, Application Data"
"514","13.468422","2405:201:5006:95a:3ddc:1390:95b:795e","2405:200:1630:1200::312c:b3ba","TLSv1.3","166","Application Data"
"515","13.468652","2405:201:5006:95a:3ddc:1390:95b:795e","2405:200:1630:1200::312c:b3ba","TLSv1.3","565","Application Data"
"516","13.481260","2405:200:1630:1200::312c:b3ba","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","74","443  >  50532 [ACK] Seq=265 Ack=2087 Win=64128 Len=0"
"517","13.481499","2405:200:1630:1200::312c:b3ba","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","74","443  >  50532 [ACK] Seq=265 Ack=2179 Win=64128 Len=0"
"518","13.481744","2405:200:1630:1200::312c:b3ba","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","74","443  >  50532 [ACK] Seq=265 Ack=2670 Win=64128 Len=0"
"519","13.486653","2405:200:1630:1200::312c:b3ba","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.3","345","Application Data"
"520","13.489099","2405:200:1630:1200::312c:b3ba","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.3","135","Application Data"
"521","13.489164","2405:201:5006:95a:3ddc:1390:95b:795e","2405:200:1630:1200::312c:b3ba","TCP","74","50532  >  443 [ACK] Seq=2670 Ack=597 Win=131072 Len=0"
"522","13.489381","2405:201:5006:95a:3ddc:1390:95b:795e","2405:200:1630:1200::312c:b3ba","TLSv1.3","105","Application Data"
"523","13.489432","2405:200:1630:1200::312c:b3ba","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.3","105","Application Data"
"524","13.510593","2405:200:1630:1200::312c:b3ba","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.3","375","Application Data"
"525","13.510646","2405:201:5006:95a:3ddc:1390:95b:795e","2405:200:1630:1200::312c:b3ba","TCP","74","50532  >  443 [ACK] Seq=2701 Ack=929 Win=130560 Len=0"
"526","13.510842","2405:200:1630:1200::312c:b3ba","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.3","1414","Application Data"
"527","13.524703","2405:200:1630:1200::312c:b3ba","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50532 [ACK] Seq=2269 Ack=2701 Win=64128 Len=1440 [TCP PDU reassembled in 542]"
"528","13.524703","2405:200:1630:1200::312c:b3ba","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50532 [ACK] Seq=3709 Ack=2701 Win=64128 Len=1440 [TCP PDU reassembled in 542]"
"529","13.524756","2405:201:5006:95a:3ddc:1390:95b:795e","2405:200:1630:1200::312c:b3ba","TCP","74","50532  >  443 [ACK] Seq=2701 Ack=5149 Win=131584 Len=0"
"530","13.525004","2405:200:1630:1200::312c:b3ba","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50532 [ACK] Seq=5149 Ack=2701 Win=64128 Len=1440 [TCP PDU reassembled in 542]"
"531","13.525030","2405:201:5006:95a:3ddc:1390:95b:795e","2405:200:1630:1200::312c:b3ba","TCP","74","50532  >  443 [ACK] Seq=2701 Ack=6589 Win=131584 Len=0"
"532","13.525795","2405:200:1630:1200::312c:b3ba","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50532 [ACK] Seq=6589 Ack=2701 Win=64128 Len=1440 [TCP PDU reassembled in 542]"
"533","13.526504","2405:200:1630:1200::312c:b3ba","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50532 [ACK] Seq=8029 Ack=2701 Win=64128 Len=1440 [TCP PDU reassembled in 542]"
"534","13.526535","2405:201:5006:95a:3ddc:1390:95b:795e","2405:200:1630:1200::312c:b3ba","TCP","74","50532  >  443 [ACK] Seq=2701 Ack=9469 Win=131584 Len=0"
"535","13.527007","2405:200:1630:1200::312c:b3ba","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50532 [PSH, ACK] Seq=9469 Ack=2701 Win=64128 Len=1440 [TCP PDU reassembled in 542]"
"536","13.527510","2405:200:1630:1200::312c:b3ba","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50532 [ACK] Seq=10909 Ack=2701 Win=64128 Len=1440 [TCP PDU reassembled in 542]"
"537","13.527561","2405:201:5006:95a:3ddc:1390:95b:795e","2405:200:1630:1200::312c:b3ba","TCP","74","50532  >  443 [ACK] Seq=2701 Ack=12349 Win=131584 Len=0"
"538","13.528035","2405:200:1630:1200::312c:b3ba","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50532 [ACK] Seq=12349 Ack=2701 Win=64128 Len=1440 [TCP PDU reassembled in 542]"
"539","13.528035","2405:200:1630:1200::312c:b3ba","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50532 [ACK] Seq=13789 Ack=2701 Win=64128 Len=1440 [TCP PDU reassembled in 542]"
"540","13.528035","2405:200:1630:1200::312c:b3ba","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50532 [ACK] Seq=15229 Ack=2701 Win=64128 Len=1440 [TCP PDU reassembled in 542]"
"541","13.528035","2405:200:1630:1200::312c:b3ba","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50532 [ACK] Seq=16669 Ack=2701 Win=64128 Len=1440 [TCP PDU reassembled in 542]"
"542","13.528035","2405:200:1630:1200::312c:b3ba","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.3","640","Application Data"
"543","13.528035","2405:200:1630:1200::312c:b3ba","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.3","105","Application Data"
"544","13.528035","2405:200:1630:1200::312c:b3ba","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50532 [ACK] Seq=18706 Ack=2701 Win=64128 Len=1440 [TCP PDU reassembled in 555]"
"545","13.528035","2405:200:1630:1200::312c:b3ba","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50532 [ACK] Seq=20146 Ack=2701 Win=64128 Len=1440 [TCP PDU reassembled in 555]"
"546","13.528035","2405:200:1630:1200::312c:b3ba","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50532 [ACK] Seq=21586 Ack=2701 Win=64128 Len=1440 [TCP PDU reassembled in 555]"
"547","13.528035","2405:200:1630:1200::312c:b3ba","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50532 [ACK] Seq=23026 Ack=2701 Win=64128 Len=1440 [TCP PDU reassembled in 555]"
"548","13.528035","2405:200:1630:1200::312c:b3ba","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50532 [ACK] Seq=24466 Ack=2701 Win=64128 Len=1440 [TCP PDU reassembled in 555]"
"549","13.528035","2405:200:1630:1200::312c:b3ba","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50532 [PSH, ACK] Seq=25906 Ack=2701 Win=64128 Len=1440 [TCP PDU reassembled in 555]"
"550","13.528035","2405:200:1630:1200::312c:b3ba","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50532 [ACK] Seq=27346 Ack=2701 Win=64128 Len=1440 [TCP PDU reassembled in 555]"
"551","13.528035","2405:200:1630:1200::312c:b3ba","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50532 [ACK] Seq=28786 Ack=2701 Win=64128 Len=1440 [TCP PDU reassembled in 555]"
"552","13.528035","2405:200:1630:1200::312c:b3ba","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50532 [ACK] Seq=30226 Ack=2701 Win=64128 Len=1440 [TCP PDU reassembled in 555]"
"553","13.528035","2405:200:1630:1200::312c:b3ba","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50532 [ACK] Seq=31666 Ack=2701 Win=64128 Len=1440 [TCP PDU reassembled in 555]"
"554","13.528035","2405:200:1630:1200::312c:b3ba","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50532 [ACK] Seq=33106 Ack=2701 Win=64128 Len=1440 [TCP PDU reassembled in 555]"
"555","13.528035","2405:200:1630:1200::312c:b3ba","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.3","1514","Application Data, Application Data"
